5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
60097,6097,Midland-Odessa Urban Transit District,MB,PT,Active,Reduced Reporter,Midland,TX,252,"Odessa, TX",59,"126,405",37,"99,940",2018,9,2018,,,,,,,
60099,6099,City of McAllen - McAllen Express Transit,DR,DO,Active,Reduced Reporter,McAllen,TX,57,"McAllen, TX",358,"728,825",49,"129,877",2018,9,2018,,,,,,,
60099,6099,City of McAllen - McAllen Express Transit,MB,DO,Active,Reduced Reporter,McAllen,TX,57,"McAllen, TX",358,"728,825",49,"129,877",2018,9,2018,,,,,,,
60101,6101,Denton County Transportation Authority,CR,PT,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,,,,,,,
60101,6101,Denton County Transportation Authority,DR,DO,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,"204,529","37,391",5.47," $332,782 "," $2,421,592 ", $64.76 , $8.90 
60101,6101,Denton County Transportation Authority,DT,PT,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,"61,441","7,576",8.11," $23,160 "," $281,604 ", $37.17 , $3.06 
60101,6101,Denton County Transportation Authority,MB,DO,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,"5,828,301","2,388,648",2.44," $3,472,250 "," $12,657,498 ", $5.30 , $1.45 
60101,6101,Denton County Transportation Authority,VP,PT,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,"5,618,847","128,089",43.87," $302,952 "," $386,402 ", $3.02 , $2.37 
60101,6101,Denton County Transportation Authority,YR,PT,Active,Full Reporter,Lewisville,TX,104,"Denton-Lewisville, TX",145,"366,174",284,"608,520",2018,9,2018,"5,901,029","419,335",14.07," $562,424 "," $13,680,466 ", $32.62 , $1.34 
60102,6102,Concho Valley Transit District,DR,DO,Active,Full Reporter,San Angelo,TX,315,"San Angelo, TX",47,"92,984","15,355","162,152",2018,9,2018,"1,383,499","85,970",16.09," $69,969 "," $3,260,387 ", $37.92 , $0.81 
60102,6102,Concho Valley Transit District,MB,DO,Active,Full Reporter,San Angelo,TX,315,"San Angelo, TX",47,"92,984","15,355","162,152",2018,9,2018,"1,326,001","182,499",7.27," $86,162 "," $1,390,823 ", $7.62 , $0.47 
60103,6103,Fort Bend County Public Transportation,CB,PT,Active,Full Reporter,Sugar Land,TX,7,"Houston, TX","1,660","4,944,332",861,"685,345",2018,9,2018,"5,153,699","249,270",20.68," $674,874 "," $2,231,592 ", $8.95 , $2.71 
60103,6103,Fort Bend County Public Transportation,DR,PT,Active,Full Reporter,Sugar Land,TX,7,"Houston, TX","1,660","4,944,332",861,"685,345",2018,9,2018,"1,798,734","132,866",13.54," $106,333 "," $4,918,575 ", $37.02 , $0.80 
60103,6103,Fort Bend County Public Transportation,MB,PT,Active,Full Reporter,Sugar Land,TX,7,"Houston, TX","1,660","4,944,332",861,"685,345",2018,9,2018,"46,623","10,477",4.45," $6,625 "," $634,369 ", $60.55 , $0.63 
60104,6104,Jonesboro Economical Transportation System,DR,DO,Active,Reduced Reporter,Jonesboro,AR,420,"Jonesboro, AR",47,"65,419",39,"51,804",2018,12,2018,,,,,,,
60104,6104,Jonesboro Economical Transportation System,MB,DO,Active,Reduced Reporter,Jonesboro,AR,420,"Jonesboro, AR",47,"65,419",39,"51,804",2018,12,2018,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",CB,DO,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",CB,PT,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",DR,DO,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",DR,PT,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,"512,320","38,962",13.15," $50,526 "," $2,631,269 ", $67.53 , $1.30 
60107,6107,"Texoma Area Paratransit System, Inc",MB,DO,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",MB,PT,Active,Full Reporter,Sherman,TX,438,"Sherman, TX",36,"61,900","5,754","285,394",2018,9,2018,,,,,,,
60108,6108,Harris County,CB,PT,Active,Reduced Reporter,Houston,TX,7,"Houston, TX","1,660","4,944,332","1,703","4,356,362",2018,2,2018,,,,,,,
60108,6108,"Harris County Community Services Department, Office of Transit Services",DR,PT,Active,Reduced Reporter,Houston,TX,7,"Houston, TX","1,660","4,944,332","1,703","4,356,362",2018,2,2018,,,,,,,
60108,6108,"Harris County Community Services Department, Office of Transit Services",DT,PT,Active,Reduced Reporter,Houston,TX,7,"Houston, TX","1,660","4,944,332","1,703","4,356,362",2018,2,2018,,,,,,,
60108,6108,"Harris County Community Services Department, Office of Transit Services",MB,PT,Active,Reduced Reporter,Houston,TX,7,"Houston, TX","1,660","4,944,332","1,703","4,356,362",2018,2,2018,,,,,,,
60110,6110,Collin County Committee on Aging,DR,DO,Active,Reduced Reporter,McKinney,TX,198,"McKinney, TX",74,"170,030",20,"121,211",2012,9,2012,,,,,,,
60110,6110,Collin County Committee on Aging,MB,DO,Active,Reduced Reporter,McKinney,TX,198,"McKinney, TX",74,"170,030",20,"121,211",2012,9,2012,,,,,,,
60111,6111,Rio Metro Regional Transit District,CB,DO,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"84,116","5,501",15.29," $4,556 "," $137,117 ", $24.93 , $0.83 
60111,6111,Rio Metro Regional Transit District,CB,PT,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"1,047,868","52,641",19.91," $19,066 "," $1,315,547 ", $24.99 , $0.36 
60111,6111,Rio Metro Regional Transit District,CR,PT,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"36,154,201","787,116",45.93," $1,990,140 "," $31,845,079 ", $40.46 , $2.53 
60111,6111,Rio Metro Regional Transit District,DR,DO,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"537,864","67,539",7.96," $71,949 "," $2,622,027 ", $38.82 , $1.07 
60111,6111,Rio Metro Regional Transit District,DT,PT,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"55,516","8,609",6.45," $4,650 "," $160,246 ", $18.61 , $0.54 
60111,6111,Rio Metro Regional Transit District,MB,DO,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,"18,994","6,046",3.14," $4,028 "," $151,221 ", $25.01 , $0.67 
60111,6111,Rio Metro Regional Transit District,MB,PT,Active,Full Reporter,Albuquerque,NM,56,"Albuquerque, NM",251,"741,318",915,"929,543",2018,6,2018,,,,,,,
60113,6113,City of Cleburne,DR,DO,Active,Reduced Reporter,Cleburne,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",725,"167,301",2018,9,2018,,,,,,,
60113,6113,City of Cleburne,MB,DO,Active,Reduced Reporter,Cleburne,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",725,"167,301",2018,9,2018,,,,,,,
60114,6114,STAR Transit,CB,DO,Active,Full Reporter,Terrell,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",981,"464,887",2018,8,2018,,,,,,,
60114,6114,STAR Transit,DR,DO,Active,Full Reporter,Terrell,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",981,"464,887",2018,8,2018,"1,457,818","166,517",8.75," $136,475 "," $4,523,601 ", $27.17 , $0.82 
60114,6114,STAR Transit,MB,DO,Active,Full Reporter,Terrell,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",981,"464,887",2018,8,2018,"628,156","71,545",8.78," $17,522 "," $1,456,388 ", $20.36 , $0.24 
60115,6115,Public Transit Services,DR,DO,Active,Reduced Reporter,Mineral Wells,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892","1,855","162,033",2018,8,2018,,,,,,,
60115,6115,Public Transit Services,DR,PT,Active,Reduced Reporter,Mineral Wells,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892","1,855","162,033",2018,8,2018,,,,,,,
60116,6116,Special Programs for Aging Needs,DR,DO,Active,Reduced Reporter,Denton,TX,104,"Denton-Lewisville, TX",145,"366,174",878,"836,210",2018,9,2018,,,,,,,
60124,6124,"vRide, Inc. - El Paso",VP,DO,Inactive,Full Reporter,El Paso,TX,53,"El Paso, TX-NM",,,,,2015,12,2015,0,0,, $-   , $-   ,,
60127,6127,Plaquemines Parish Government,DR,DO,Active,Full Reporter,Belle Chasse,LA,49,"New Orleans, LA",251,"899,703",4,"23,628",2018,12,2018,"422,490","10,180",41.50, $-   ," $555,749 ", $54.59 , $-   
60127,6127,Plaquemines Parish Government,FB,DO,Active,Full Reporter,Belle Chasse,LA,49,"New Orleans, LA",251,"899,703",4,"23,628",2018,12,2018,"356,390","712,779",0.50," $320,633 "," $3,478,624 ", $4.88 , $0.45 
60130,6130,Alamo Area Council of Governments,DR,DO,Active,Full Reporter,San Antonio ,TX,26,"San Antonio, TX",597,"1,758,210","10,185","534,945",2018,8,2018,"1,230,524","117,378",10.48," $236,334 "," $4,234,303 ", $36.07 , $2.01 
60133,6133,McKinney Avenue Transit Authority,SR,DO,Active,Full Reporter,Dallas,TX,6,"Dallas-Fort Worth-Arlington, TX","1,779","5,121,892",5,"19,342",2018,12,2018,"664,326","519,001",1.28," $45,069 "," $1,029,479 ", $1.98 , $0.09 
60134,6134,The Woodlands Township,CB,PT,Active,Full Reporter,The Woodlands,TX,154,"Conroe-The Woodlands, TX",133,"239,938",454,"604,068",2018,12,2018,"20,019,503","542,534",36.90," $3,679,648 "," $4,775,755 ", $8.80 , $6.78 
60134,6134,The Woodlands Township,MB,PT,Active,Full Reporter,The Woodlands,TX,154,"Conroe-The Woodlands, TX",133,"239,938",454,"604,068",2018,12,2018,"321,150","124,332",2.58, $-   ," $991,350 ", $7.97 , $-   
60269,,Texas State University,MB,PT,Active,Full Reporter,San Marcos,TX,479,"San Marcos, TX",27,"52,826",27,"48,644",2018,8,2018,"5,652,555","2,710,009",2.09," $6,945,365 "," $4,033,695 ", $1.49 , $2.56 
66339,,New Mexico Department of Transportation,VP,PT,Active,Full Reporter,Santa Fe,NM,250,"Las Cruces, NM",65,"128,600",,,2019,9,2020,0,0,, $-   , $-   ,,
70001,7001,StarTran,DR,DO,Active,Full Reporter,Lincoln,NE,145,"Lincoln, NE",88,"258,719",94,"284,736",2018,8,2018,"220,384","41,222",5.35," $38,103 "," $1,621,138 ", $39.33 , $0.92 
70001,7001,StarTran,DR,PT,Active,Full Reporter,Lincoln,NE,145,"Lincoln, NE",88,"258,719",94,"284,736",2018,8,2018,,,,,,,
70001,7001,StarTran,DT,PT,Active,Full Reporter,Lincoln,NE,145,"Lincoln, NE",88,"258,719",94,"284,736",2018,8,2018,"172,622","26,825",6.44," $95,617 "," $818,760 ", $30.52 , $3.56 
70001,7001,StarTran,MB,DO,Active,Full Reporter,Lincoln,NE,145,"Lincoln, NE",88,"258,719",94,"284,736",2018,8,2018,"7,144,634","2,395,752",2.98," $2,627,818 "," $11,282,618 ", $4.71 , $1.10 
70002,7002,Transit Authority of Omaha,DR,DO,Active,Full Reporter,Omaha,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2018,12,2018,"770,966","106,857",7.21," $281,894 "," $2,924,711 ", $27.37 , $2.64 
70002,7002,Transit Authority of Omaha,DR,PT,Active,Full Reporter,Omaha,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2018,12,2018,,,,,,,
70002,7002,Transit Authority of Omaha,DT,PT,Active,Full Reporter,Omaha,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2018,12,2018,,,,,,,
70002,7002,Transit Authority of Omaha,MB,DO,Active,Full Reporter,Omaha,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2018,12,2018,"12,569,470","3,409,221",3.69," $4,022,743 "," $25,899,403 ", $7.60 , $1.18 
70003,7003,City Utilities of Springfield,DR,DO,Active,Full Reporter,Springfield,MO,138,"Springfield, MO",142,"273,724",95,"191,973",2018,9,2018,"121,549","20,754",5.86," $32,203 "," $1,110,890 ", $53.53 , $1.55 
70003,7003,City Utilities of Springfield,MB,DO,Active,Full Reporter,Springfield,MO,138,"Springfield, MO",142,"273,724",95,"191,973",2018,9,2018,"5,776,181","1,269,526",4.55," $880,653 "," $8,041,424 ", $6.33 , $0.69 
70005,7005,Kansas City Area Transportation Authority,DR,DO,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"306,934","73,604",4.17," $38,332 "," $2,372,186 ", $32.23 , $0.52 
70005,7005,Kansas City Area Transportation Authority,DR,PT,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"1,750,386","214,773",8.15," $599,799 "," $8,618,835 ", $40.13 , $2.79 
70005,7005,Kansas City Area Transportation Authority,DT,PT,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"532,574","89,355",5.96," $553,315 "," $2,530,250 ", $28.32 , $6.19 
70005,7005,Kansas City Area Transportation Authority,MB,DO,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"41,681,970","11,365,396",3.67," $7,665,081 "," $73,933,363 ", $6.51 , $0.67 
70005,7005,Kansas City Area Transportation Authority,RB,DO,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"3,193,498","1,160,189",2.75," $453,222 "," $6,076,435 ", $5.24 , $0.39 
70005,7005,Kansas City Area Transportation Authority,VP,DO,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,,,,,,,
70005,7005,Kansas City Area Transportation Authority,VP,PT,Active,Full Reporter,Kansas City,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2018,12,2018,"1,919,621","54,019",35.54," $127,605 "," $279,592 ", $5.18 , $2.36 
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",DR,DO,Active,Full Reporter,St. Louis,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2018,6,2018,"6,305,571","553,439",11.39," $2,677,551 "," $26,111,383 ", $47.18 , $4.84 
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",LR,DO,Active,Full Reporter,St. Louis,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2018,6,2018,"92,945,521","13,550,443",6.86," $14,208,423 "," $80,216,036 ", $5.92 , $1.05 
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",MB,DO,Active,Full Reporter,St. Louis,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2018,6,2018,"125,714,384","23,653,939",5.31," $25,130,522 "," $163,383,616 ", $6.91 , $1.06 
70007,7007,Bettendorf Transit System,DR,PT,Active,Reduced Reporter,Bettendorf,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2019,6,2019,,,,,,,
70007,7007,Bettendorf Transit System,MB,DO,Active,Reduced Reporter,Bettendorf,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2019,6,2019,,,,,,,
70007,7007,Bettendorf Transit System,MB,PT,Active,Reduced Reporter,Bettendorf,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2019,6,2019,,,,,,,
70008,7008,Cedar Rapids Transit,DR,PT,Active,Full Reporter,Cedar Rapids,IA,193,"Cedar Rapids, IA",83,"177,844",78,"158,890",2018,6,2018,"495,463","86,730",5.71," $348,189 "," $1,584,516 ", $18.27 , $4.01 
70008,7008,Cedar Rapids Transit,MB,DO,Active,Full Reporter,Cedar Rapids,IA,193,"Cedar Rapids, IA",83,"177,844",78,"158,890",2018,6,2018,"5,806,405","1,265,721",4.59," $862,140 "," $7,563,442 ", $5.98 , $0.68 
70009,7009,Davenport Public Transit,DR,PT,Active,Reduced Reporter,Davenport,IA,134,"Davenport, IA-IL",138,"280,051",26,"99,685",2018,6,2018,,,,,,,
70009,7009,Davenport Public Transit,MB,DO,Active,Reduced Reporter,Davenport,IA,134,"Davenport, IA-IL",138,"280,051",26,"99,685",2018,6,2018,,,,,,,
70009,7009,Davenport Public Transit,MB,PT,Active,Reduced Reporter,Davenport,IA,134,"Davenport, IA-IL",138,"280,051",26,"99,685",2018,6,2018,,,,,,,
70010,7010,Des Moines Area Regional Transit Authority,DR,DO,Active,Full Reporter,Des Moines,IA,85,"Des Moines, IA",201,"450,070",163,"374,910",2018,6,2018,"791,825","94,515",8.38," $1,218,928 "," $3,709,200 ", $39.24 , $12.90 
70010,7010,Des Moines Area Regional Transit Authority,DR,PT,Active,Full Reporter,Des Moines,IA,85,"Des Moines, IA",201,"450,070",163,"374,910",2018,6,2018,,,,,,,
70010,7010,Des Moines Area Regional Transit Authority,DT,PT,Active,Full Reporter,Des Moines,IA,85,"Des Moines, IA",201,"450,070",163,"374,910",2018,6,2018,"127,784","11,462",11.15," $6,074 "," $299,692 ", $26.15 , $0.53 
70010,7010,Des Moines Area Regional Transit Authority,MB,DO,Active,Full Reporter,Des Moines,IA,85,"Des Moines, IA",201,"450,070",163,"374,910",2018,6,2018,"17,546,035","4,183,102",4.19," $4,632,492 "," $24,790,171 ", $5.93 , $1.11 
70010,7010,Des Moines Area Regional Transit Authority,VP,DO,Active,Full Reporter,Des Moines,IA,85,"Des Moines, IA",201,"450,070",163,"374,910",2018,6,2018,"9,037,128","235,716",38.34," $782,388 "," $1,403,905 ", $5.96 , $3.32 
70011,7011,City of Dubuque,DR,DO,Active,Reduced Reporter,Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2018,6,2018,,,,,,,
70011,7011,City of Dubuque,DR,PT,Active,Reduced Reporter,Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2018,6,2018,,,,,,,
70011,7011,City of Dubuque,MB,DO,Active,Reduced Reporter,Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2018,6,2018,,,,,,,
70012,7012,Sioux City Transit System,DR,PT,Active,Full Reporter,Sioux City,IA,292,"Sioux City, IA-NE-SD",54,"106,494",53,"122,128",2018,6,2018,"142,900","28,056",5.09," $80,798 "," $780,851 ", $27.83 , $2.88 
70012,7012,Sioux City Transit System,MB,DO,Active,Full Reporter,Sioux City,IA,292,"Sioux City, IA-NE-SD",54,"106,494",53,"122,128",2018,6,2018,"3,755,363","840,126",4.47," $711,043 "," $4,359,046 ", $5.19 , $0.85 
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,DO,Active,Reduced Reporter,Waterloo,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2018,6,2018,,,,,,,
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,PT,Active,Reduced Reporter,Waterloo,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2018,6,2018,,,,,,,
70013,7013,Metropolitan Transit Authority of Black Hawk County,MB,DO,Active,Reduced Reporter,Waterloo,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2018,6,2018,,,,,,,
70014,7014,Topeka Metropolitan Transit Authority,DR,DO,Active,Full Reporter,Topeka,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2018,6,2018,"90,374","23,846",3.79," $75,598 "," $1,137,970 ", $47.72 , $3.17 
70014,7014,Topeka Metropolitan Transit Authority,DR,PT,Active,Full Reporter,Topeka,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2018,6,2018,,,,,,,
70014,7014,Topeka Metropolitan Transit Authority,DT,PT,Active,Full Reporter,Topeka,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2018,6,2018,"112,324","25,270",4.45," $82,936 "," $358,960 ", $14.21 , $3.28 
70014,7014,Topeka Metropolitan Transit Authority,MB,DO,Active,Full Reporter,Topeka,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2018,6,2018,"5,079,722","1,221,110",4.16," $1,016,369 "," $6,379,548 ", $5.22 , $0.83 
70015,7015,Wichita Transit,CB,DO,Active,Full Reporter,Wichita,KS,83,"Wichita, KS",215,"472,870",159,"382,386",2018,12,2018,,,,,,,
70015,7015,Wichita Transit,DR,DO,Active,Full Reporter,Wichita,KS,83,"Wichita, KS",215,"472,870",159,"382,386",2018,12,2018,"783,551","81,032",9.67," $270,996 "," $2,427,584 ", $29.96 , $3.34 
70015,7015,Wichita Transit,DR,PT,Active,Full Reporter,Wichita,KS,83,"Wichita, KS",215,"472,870",159,"382,386",2018,12,2018,,,,,,,
70015,7015,Wichita Transit,MB,DO,Active,Full Reporter,Wichita,KS,83,"Wichita, KS",215,"472,870",159,"382,386",2018,12,2018,"7,413,153","1,181,807",6.27," $1,517,044 "," $10,428,221 ", $8.82 , $1.28 
70015,7015,Wichita Transit,VP,PT,Active,Full Reporter,Wichita,KS,83,"Wichita, KS",215,"472,870",159,"382,386",2018,12,2018,,,,,,,
70016,7016,City of Columbia,DR,DO,Active,Full Reporter,Columbia,MO,255,"Columbia, MO",62,"124,748",65,"121,351",2018,9,2018,"284,698","53,398",5.33," $138,677 "," $1,193,505 ", $22.35 , $2.60 
70016,7016,City of Columbia,MB,DO,Active,Full Reporter,Columbia,MO,255,"Columbia, MO",62,"124,748",65,"121,351",2018,9,2018,"3,078,604","1,252,788",2.46," $1,443,516 "," $5,884,529 ", $4.70 , $1.15 
70018,7018,Iowa City Transit,DR,PT,Active,Full Reporter,Iowa City,IA,290,"Iowa City, IA",46,"106,621",25,"75,798",2018,6,2018,,,, $-   ," $170,784 ",,
70018,7018,Iowa City Transit,MB,DO,Active,Full Reporter,Iowa City,IA,290,"Iowa City, IA",46,"106,621",25,"75,798",2018,6,2018,"3,231,165","1,498,468",2.16," $1,263,310 "," $5,311,048 ", $3.54 , $0.84 
70019,7019,University of Iowa,DR,DO,Active,Full Reporter,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2018,6,2018,"32,834","9,063",3.62, $-   ," $408,812 ", $45.11 , $-   
70019,7019,University of Iowa,DR,PT,Active,Full Reporter,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2018,6,2018,,,,,,,
70019,7019,University of Iowa,MB,DO,Active,Full Reporter,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2018,6,2018,"5,174,411","3,689,290",1.40, $-   ," $3,226,490 ", $0.87 , $-   
70030,7030,Coralville Transit System,DR,PT,Active,Full Reporter,Coralville,IA,290,"Iowa City, IA",46,"106,621",12,"20,092",2018,6,2018,,,, $-   ," $48,660 ",,
70030,7030,Coralville Transit System,MB,DO,Active,Full Reporter,Coralville,IA,290,"Iowa City, IA",46,"106,621",12,"20,092",2018,6,2018,"1,527,046","464,668",3.29," $398,921 "," $1,434,608 ", $3.09 , $0.86 
70032,7032,St. Joseph Transit,MB,DO,Active,Reduced Reporter,St. Joseph,MO,354,"St. Joseph, MO-KS",42,"81,176",39,"78,004",2018,6,2018,,,,,,,
70033,7033,City of Lawrence - Lawrence Transit System,DR,PT,Inactive,Full Reporter,Lawrence,KS,311,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"195,674","50,169",3.90," $84,730 "," $1,115,385 ", $22.23 , $1.69 
70033,7033,City of Lawrence - Lawrence Transit System,MB,PT,Inactive,Full Reporter,Lawrence,KS,311,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"1,715,796","499,017",3.44," $180,965 "," $2,602,564 ", $5.22 , $0.36 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",CB,PT,Active,Full Reporter,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",151,"411,399",2018,12,2018,"2,548,387","125,811",20.26," $140,898 "," $1,631,789 ", $12.97 , $1.12 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",DR,PT,Active,Full Reporter,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",151,"411,399",2018,12,2018,"333,089","58,664",5.68," $235,871 "," $2,469,475 ", $42.10 , $4.02 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",DT,PT,Active,Full Reporter,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",151,"411,399",2018,12,2018,"425,541","50,060",8.50," $124,270 "," $958,030 ", $19.14 , $2.48 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",MB,PT,Active,Full Reporter,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",151,"411,399",2018,12,2018,"5,118,610","317,368",16.13," $440,931 "," $6,216,697 ", $19.59 , $1.39 
70036,7036,Missouri State University,MB,PT,Inactive,Full Reporter,Springfield,MO,140,"Springfield, MO",114,"215,004",8,"18,732",2007,6,2007,,,,,,,
70041,7041,Ames Transit Agency dba CyRide,DR,DO,Active,Full Reporter,Ames,IA,445,"Ames, IA",23,"60,438",15,"58,100",2018,6,2018,,,,,,,
70041,7041,Ames Transit Agency dba CyRide,DR,PT,Active,Full Reporter,Ames,IA,445,"Ames, IA",23,"60,438",15,"58,100",2018,6,2018,"45,086","8,903",5.06," $14,720 "," $191,572 ", $21.52 , $1.65 
70041,7041,Ames Transit Agency dba CyRide,MB,DO,Active,Full Reporter,Ames,IA,445,"Ames, IA",23,"60,438",15,"58,100",2018,6,2018,"10,149,483","6,304,027",1.61," $4,817,799 "," $10,351,194 ", $1.64 , $0.76 
70041,7041,Ames Transit Agency dba CyRide,MB,PT,Active,Full Reporter,Ames,IA,445,"Ames, IA",23,"60,438",15,"58,100",2018,6,2018,"432,755","259,135",1.67, $-   ," $270,420 ", $1.04 , $-   
70043,7043,City of Jefferson,DR,DO,Active,Reduced Reporter,Jefferson City,MO,452,"Jefferson City, MO",40,"58,533",38,"42,895",2018,10,2018,,,,,,,
70043,7043,City of Jefferson,MB,DO,Active,Reduced Reporter,Jefferson City,MO,452,"Jefferson City, MO",40,"58,533",38,"42,895",2018,10,2018,,,,,,,
70044,7044,Parking & Transit Department,DR,PT,Active,Full Reporter,Lawrence,KS,332,"Lawrence, KS",30,"88,053",15,"87,643",2018,6,2018,,,,,,,
70044,7044,University of Kansas Parking & Transit,MB,PT,Active,Full Reporter,Lawrence,KS,332,"Lawrence, KS",30,"88,053",15,"87,643",2018,6,2018,"1,608,066","1,811,784",0.89," $3,192,494 "," $2,567,399 ", $1.42 , $1.76 
